target_id	title	author	year	candidate_count	decision	selected_qid	alternative_qids	confidence	issue_codes	reason	resolution_stage	decision_source	model	prompt_sha256	context_safe_fallback
OL6818901W	Peacock's feather	George Sidney Hellman	1931	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The sole candidate is a heraldic figure titled ""peacock feather,"" not the literary work ""Peacock's feather"" by George Sidney Hellman."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7011103W	Denmark's best stories, an introduction to Danish fiction, a selection of short stories by Andersen, Blicher, Goldschmidt, Jacobsen, Schandorph, Drachmann, Bang, Pontoppidan, Wied, Karl Lersen, Skjoldborg, Nexö, Jensen, Söiberg, Gunnarsson	Larsen, Hanna Astrup	1928	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7026280W	Eben Holden	Irving Bacheller	1900	4	MATCH	Q23307594	[]	high	[]	"Q23307594 is a work-level literary item explicitly titled ""Eben Holden,"" authored by Irving Bacheller, and dated 1900, matching the target."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7048683W	Girl Scouts In Glacier Park	Lillian Elizabeth Roy	1928	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7064569W	By paddle wheel and pack train	John Hamlin	1941	1	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The sole candidate is a 1957 scientific article by physician John W. Hamlin and has no title or bibliographic connection to the 1941 literary work 'By paddle wheel and pack train' by John Hamlin.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7117167W	Plume of the Arawas	Frank Oswald Victor Acheson	1930	1	MATCH	Q118255665	[]	high	[]	"The candidate is a 1930 literary work titled ""Plume of the Arawas,"" authored by Frank Oswald Victor Acheson, matching the target title, author, year, and work-level granularity."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7203364W	Victorian lady novelists: George Eliot, Mrs. Gaskell, the Brontë sisters	Morris Longstreth Parrish	1933	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7302586W	The novel of violence in America, 1920-1950	W. M. Frohock	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7341684W	The goat who wouldn't be good	Zhenya Gay	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7373732W	Dear senator	McCready Huston	1928	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7437333W	The people of Florida as portrayed in American fiction	Walter Scott Mason	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7440010W	Sorrow by day	M. S. Coryn	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7442041W	Skytip	Eric Ambler	1950	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the target work ""Skytip""; they are different works by Eric Ambler, and no candidate has a matching title or other affirmative identity evidence."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7536168W	Jerry Todd and the bob-tailed elephant	Leo Edwards	1929	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The only candidate represents the Jerry Todd book series as a whole, not the specific literary work ""Jerry Todd and the bob-tailed elephant"" by Edward Edson Lee (Leo Edwards)."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7539810W	Bob, son of Battle	Ollivant, Alfred	1898	2	MATCH	Q4931601	[]	high	"[""title_variant""]"	Q4931601 is the 1898 novel by Alfred Ollivant and has the exact target title as an alias ('Bob, Son of Battle').	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7570949W	When the typhoon blows	Elizabeth Foreman Lewis	1942	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The supplied candidate is the distinct work ""Young Fu of the Upper Yangtze,"" not ""When the Typhoon Blows,"" despite sharing the same author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7580570W	Back from Goliad	Barrington, G. W.	1935	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7606803W	No common glory	Pilgrim, David	1941	15	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	"None of the supplied candidates represents the literary work ""No common glory."" The John Palmer candidates are different works, while the David Pilgrim candidates are unrelated scientific articles; the possible David Pilgrim/John Palmer author linkage remains ambiguous."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7607504W	The education of an artist	C. Lewis Hind	1906	2	NO_MATCH		[]	high	"[""wrong_work""]"	Both candidates are work-level novels by Charles Lewis Hind, but neither has the target title or other affirmative evidence identifying it as The education of an artist.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7687098W	A prince of Hungary	Anne (Futó) Dumont	1945	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7688275W	Little lost lamb	Margaret Wise Brown	1945	8	NO_MATCH		[]	high	"[""wrong_work"", ""missing_metadata""]"	Q65066486 has the exact title but is described as a 2018 picture book and has no evidence linking it to Margaret Wise Brown or the 1945 work. The remaining candidates are different works by Brown.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7704847W	The Sins of the Cities of the Plain, or the Recollections of a Mary-Ann	Jack Saul	1881	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7713298W	The voice unheard	Nina Larrey Duryea	1913	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7725818W	Our gold mine at Hollyhurst	Mary Matthews Bray	1893	1	NO_MATCH		[]	high	"[""edition_or_translation"", ""edition_without_work_item"", ""wrong_work""]"	"The only candidate is an edition or translation titled ""La estrella del mar"" from 1873, with no P629 parent and no affirmative connection to ""Our gold mine at Hollyhurst."""	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7730331W	Cockpit of Santiago Key	Greenberg, David S.	1919	9	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The target is a 1919 literary work, but all supplied candidates are unrelated scientific articles by a modern researcher with the same or similar name.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7786947W	Death of an editor	Vernon Loder	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7788464W	The John Riddell murder case	Riddell, John	1930	12	MATCH	Q7743388	[]	high	"[""author_ambiguity""]"	Q7743388 is a work-level literary item with the exact title and 1930 publication date. Although the target author string is 'Riddell, John', the supplied candidate identifies the novel as authored by Corey Ford, indicating an author attribution or cataloging ambiguity rather than a different work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL8470564W	The amateur gentleman	Farnol, Jeffery	1900	10	MATCH	Q7713287	[]	high	[]	Q7713287 is a work-level literary item titled The Amateur Gentleman by Jeffery Farnol, exactly matching the target title and author. Its 1913 publication date is supporting metadata and does not outweigh the strong work identity match to the target record dated 1900.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL8975102W	La Confusion des sentiments	Stefan Zweig	1942	13	MATCH	Q2550138	[]	high	"[""title_variant""]"	"Q2550138 is the work-level literary item by Stefan Zweig and explicitly has the French title ""La confusion des sentiments,"" corresponding to the target; the 1942 year is compatible with a later edition or translation of the 1926 work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL9368212W	Turf-fire stories and fairy tales of Ireland ..	Barry O'Connor	1890	15	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the supplied candidates represents the 1890 Irish literary work; all are modern scientific articles or a thesis by different Barry M. O'Connor identities.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL94751W	Parallel Lies	Ridley Pearson	1900	11	NO_MATCH		[]	high	"[""wrong_work""]"	The only candidate with the exact title, Q140583292, is authored by Stella Duffy rather than Ridley Pearson; all Ridley Pearson candidates have different titles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL10421473W	The Shadow Market	Netta Muskett	1938	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1112052W	"""My merry Rockhurst"""	Agnes Castle	1907	2	NO_MATCH		[]	high	"[""wrong_work""]"	"Neither candidate represents ""My merry Rockhurst""; both are different Agnes Castle novels with only weak fuzzy title similarity."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL11186234W	The corduroy road	Anna C. Dunham	1909	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1132288W	Aspects of fiction and other ventures in criticism	Matthews, Brander	1896	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL114988W	The enemy had it too	Upton Sinclair	1950	10	NO_MATCH		[]	high	"[""wrong_work"", ""edition_or_translation""]"	None of the supplied candidates represents The enemy had it too. The candidates are different Upton Sinclair works, and Il gettone is an edition-level translation of The Brass Check.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL11734427W	The lost land	Julia M. Crottie	1901	1	NO_MATCH		[]	high	"[""wrong_work""]"	The candidate is a novel by Edwy Searles Brooks, whereas the target is The Lost Land by Julia M. Crottie; the differing author identity establishes that it is a different work despite the matching title.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1193329W	Concluding	Green, Henry	1948	7	MATCH	Q5158723	[]	high	[]	"Q5158723 is a work-level written work explicitly titled ""Concluding,"" authored by Henry Green, and dated 1948, matching the target."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL122812W	Big Doc's girl	Mary Medearis	1942	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL13101669W	A Fool's Errand: By One of the Fools; the Famous Romance of American History ..	Albion Winegar Tourgée	1880	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL142224W	Aladdin O'Brien	Morris, Gouverneur	1902	9	MATCH	Q121502566	[]	high	[]	Exact title and 1902 publication date match the target, and the candidate is a work-level literary item authored by Gouverneur Morris IV, the relevant American writer.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1425190W	The Mad Professor	Hermann Sudermann	1928	12	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	No supplied candidate represents Hermann Sudermann's literary work The Mad Professor. The exact-title candidates are an unrelated person and a scholarly article; the only 1928 Sudermann candidate is an edition with a different title, Tělo a ďábel, and is not established as a representation of the target work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL14861961W	Chant du monde	Jean Giono	1937	12	MATCH	Q16653483	[]	high	"[""title_variant""]"	"Q16653483 is a work-level novel by Jean Giono with the stated title ""Le Chant du monde,"" matching the target title apart from the omitted French article. The differing 1934 date is compatible with the target representing a later edition or bibliographic record."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15099754W	Surprise for a cowboy	Clyde Robert Bulla	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1518012W	Bones in London	Edgar Wallace	1900	11	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents Edgar Wallace's literary work ""Bones in London""; they are different novels, editions, or an unrelated thesis."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15216795W	I live under a black sun	Sitwell, Edith	1937	1	MATCH	Q24196787	[]	high	[]	Q24196787 is a work-level literary work with the exact title, matching 1937 date, and Edith Sitwell as author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15220075W	The case of the turning tide	Erle Stanley Gardner	1941	7	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates has the target title, and all represent different Erle Stanley Gardner works.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1526690W	War paint and rouge	Chambers, Robert W.	1931	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""War paint and rouge"" or other affirmative identity evidence; all represent different works by Robert W. Chambers."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1528634W	The cruise of the make-believes	Tom Gallon	1907	10	NO_MATCH		[]	high	"[""adaptation"", ""wrong_work""]"	The only exact-title candidate, Q3520466, is a 1918 film rather than the target's 1907 literary work. The remaining candidates are different Tom Gallon novels with nonmatching titles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15378541W	Crowns, Pounds, and Guineas	Robins, Denise	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL15411W	Stephen Archer, and other tales	MacDonald, George	1886	15	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the supplied candidates represents “Stephen Archer, and other tales.” The relevant author is the Scottish writer George MacDonald (Q368519), but the listed literary-work candidates are different novels, while the remaining candidates concern other people named George Macdonald and unrelated articles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15441W	George MacDonald - An anthology	MacDonald, George	1946	19	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the 1946 anthology titled “George MacDonald - An anthology.” The candidates are unrelated novels, biographical or scholarly articles, or a different biographical dictionary, despite some sharing the author name.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
