quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Ferguson 2023_p18_i1	Ferguson 2023.pdf	18	inline	20	(“GB,” p. 236)	C	‘Dey aint no tin in him . . . de bug is a goole bug, solid . . . hebby	thenarratorandJupiterdon’tsomuchregisterwhatLegrandhassaidand shownastellhimwhatheshouldhavesaidandhowheshouldhavedrawn. When Legrand mentions the scarab’s antennae, Jupiter leaps in to correct him:	(“GB,” p. 236).42 The narrator follows up by noting the inadequacy of Legrand’sdrawing:hedoesn’tseeantennaebutaskull,heobserves,before volunteeringthenamescarabaeuscaputhominisasthemostaptnameforthe	"C

この引用は「GB」（"
Forbes-Macphail 2025_p3_i1	Forbes-Macphail 2025.pdf	3	inline	13		A	God would never permit the best proof of such a beautiful theorem tobesougly,	erallyagreedthattheyhadindeedestablishedthatfourcolorssuffice tocoloranypossiblemap(quotedin“K,”p.42).Yet,manymathematicians forcefully repudiated the idea ofa computationalproof—oneexpostulated that	8whileanotherreportedlyattemptedtobarHakenfrommeet- ingwithhisgraduatestudents,convinced,asHakenrecounts,that“wehad donesomethingvery,verybad,andthingslikethatshouldnotbecommitted again, and he had to	"A

この引用は数学者の"
Forbes-Macphail 2025_p7_i1	Forbes-Macphail 2025.pdf	7	inline	10		A	alternative methodology for the discovery and the gathering of facts	anities;after all,wehavealwaysusedconcordances,indexes,andothertoolsformanaging and classifying information as part of our work. Matthew Jockers suggests that computational text analysis is simply an	and that it is irrelevant whether the facts on which we base our arguments are “derived by machine or throughhoursinthearchive.”29StephenRamsaypointsoutthatanyreading ofatext“reliesonaheuristicofradi	A
Forbes-Macphail 2025_p8_i1	Forbes-Macphail 2025.pdf	8	inline	18	(“FC,”pp.58,70)	C	no mathematician has seen a proof of the4CT, nor has anyseen a proof that it has a proof	agent.”Tymoczkodoesnot dispute the accuracy of Appel and Haken’s results—he considers that “the mathematicalquestioncanberegardedasdefinitivelysolved”(“FC,”pp.59, 57). Nevertheless, as he points out,	: “ithas not been checked by mathematicians, step by step, as all other proofs have been checked.Indeed,itcannotbecheckedthatway”(“FC,”pp.58,70).(Appel disagrees,estimatingthattheproofcould,intheory,b	"C

この引用は、四色定"
Forbes-Macphail 2025_p9_i1	Forbes-Macphail 2025.pdf	9	inline	8		A	Don’t we have to actually read the books,	emarkcriticalapproachofcom- putationaltextanalysis,isthatitallowsustomakestatementsabouttextswe cannotpossiblysurvey,the“great unread.”34Certainly,somecriticsare un- comfortable with this development—	StanleyFishasks,“beforesayingwhatthepatternsdiscoveredinthem mean?”35Yet,asmanydigitalhumanistshaveobserved,aquantitativeanalysis ofthe“greatunread”issurelybetterthanignoringitentirely,andtheinability	"A

この引用は批評家STANLEY"
Forbes-Macphail 2025_p10_i1	Forbes-Macphail 2025.pdf	10	inline	14		A	embrace our core proficiency rather than appropriating the knowledge protocols of history or statistics.	uhidentifiesformalismascrucialtobothmathematicsandlit- eraryscholarship,contendingthat“moreformalismratherthanlessiskeyto the future of our discipline”; it is formalist close readers, she argues, who	40 Other scholars question the wisdom of adopting themethods of another field altogether. JonathanKramnicksug- geststhatattemptsto“groundtheauthorityofthediscipline...[in]methods 39. Underwood,“AGenea	"A

この引用は、文学批"
Forbes-Macphail 2025_p11_i1	Forbes-Macphail 2025.pdf	11	inline	14		A	baseline practice and proprietary method for pursuing arguments and advancing knowledge in the field.	e Four-Color Theorem that might have more quantitative heft, to look at computer science or sta- tistics,forexample,”setthe“discipline,asitwere,againstitself”andinstead champions close reading as the	41 David Golumbia further “challenge[s] the right of DH to say that it eschews the methods, standards, and critical orientation of literary scholarship and si- multaneouslytodeclarethatitsproductsmust	"A

この引用は学術的な"
Forbes-Macphail 2025_p11_i2	Forbes-Macphail 2025.pdf	11	inline	8		A	mathematician’s search for hidden structure, his pattern-binding urge.	sallyagreed,asWilsonwrites,that“theAppel- Hakenproofcouldnotbedescribedasbeautifulorelegantmathematics”(S, p.162).IanStewartlabeledita“kindofmonstrouscoincidence,”complain- ing that it frustrated the	43 Paul Halmos cited a “religious belief” that future scholarswouldultimatelydevelopbetter,shorterproofsthatwould“belong tothegrand,glorious,architecturalstructureofmathematics(assuming,that is,thatHa	"A

この引用は数学者の"
Forbes-Macphail 2025_p13_i1	Forbes-Macphail 2025.pdf	13	inline	13		A	remarkable correlation between mathematics that is beau- tiful, and mathematics that is important.	ltexts,confrontingtheroleaestheticsplaysinmathematicalre- searchcanalsopromptustotakeitmoreseriouslyinliteraryscholarship. Manymathematicianssubscribetotheideathatthereis,inTimothyGow- ers’s words, a	48 One of the foundational texts of mathematical aesthetics is G. H. Hardy’s A Mathematician’s Apology (1940),inwhichHardyinsiststhatthebeautyofamathematicalideaisinher- entlyconnectedtoitsvalidity:“T	"A

この引用はTIMOTHY G"
Forbes-Macphail 2025_p14_i1	Forbes-Macphail 2025.pdf	14	inline	11		A	special esthetic sensibility, which plays the role of [a] delicate sieve,	Critical Inquiry / Spring 2025 483 Henri Poincaré claimed that mathematicians possess a	allowing them to se- lect promising mathematical ideas on the basis of an aesthetic intuition.52 Poincaréalso,interestingly,arguedthatmathematicscouldneverbe“done byamachinehoweverperfect,”preciselyb	"A

この引用は、批評家"
Forbes-Macphail 2025_p14_i2	Forbes-Macphail 2025.pdf	14	inline	19	(DH,p.148)	A	a version of literary history that didn’t help readers understand the pleasure of reading would have little reason toexist	imeand,hence,tend togravitatetowardtextstheyfindpleasurabletoread(andnoticedetailsin those textsthat areaestheticallyremarkable)—a problem alleviatedby dis- tantreading. And yet, as Underwood writes,	(DH,p.148).UlianovMontañocomparesmathematicalproofsto literary narratives, arguing that “the assistance of the computer impairs the proof’sstorytelling,”asifweweretold,partwaythroughanovelorfilm,“that	"A

この引用は学術書の"
Forbes-Macphail 2025_p14_i3	Forbes-Macphail 2025.pdf	14	inline	8		A	the assistance of the computer impairs the proof’sstorytelling,	f literary history that didn’t help readers understand the pleasure of reading would have little reason toexist”(DH,p.148).UlianovMontañocomparesmathematicalproofsto literary narratives, arguing that	asifweweretold,partwaythroughanovelorfilm,“that the remaining events are so complicated that they cannot be entirely nar- rated,butthatwehavegoodreasonstotrustthattheyleadtotheexpected happyending.”53	A
Forbes-Macphail 2025_p17_i1	Forbes-Macphail 2025.pdf	17	inline	20	(“UD,”p.345)	A	a proof that will pass today’s standards of rigor may no longer be thought to be correct by future generations	icaltastes,likeliteraryones,changeovertime. AsRotacomments,mathematicalbeautyis“stronglydependentuponschools and periods of history,” and even mathematical “truth” is “inescapably context-dependent”;	(“P,” pp. 175– 76). Cellucci, too, considers mathematical understanding to be “context- dependent”(“UD,”p.345).Wecanalsoexpandourstandardstoencompass newkindsofproof.JamesW.McAllisterobservesthatclas	"A

この引用は、数学的"
Forbes-Macphail 2025_p18_i1	Forbes-Macphail 2025.pdf	18	inline	9		A	how style relates to moralizing in the nineteenth-century novel	rifythatitis indeedwhatwewant.”67 AsimilarapproachtothedigitalhumanitiesisarticulatedbySarahAllison inReductiveReading.Inthiswork,Allisonseekstoanswera“larger,impos- sibly complicated question” about	by reducing it to a set of features, or “‘proxies’ forstyle,”whichcanbetrackedthroughoutacorpus.68AsAllisonexplains, “TheaspectofLiteraryLabmethodologythatshapedmyworkisnotcom- putationalbutargumenta	"A

この引用は、SARAH AL"
Forbes-Macphail 2025_p20_i1	Forbes-Macphail 2025.pdf	20	inline	19		A	fractal geometry has anything to tell us, it is that the loss of detail is almost always unwar- ranted.	op- ments” but “not meant to capture the fine print.”74 She then draws on the exampleoffractalgeometry—the“geometryoftheirregularandthemicro- scopic, what gets lost in a big picture”—to argue that if	75 And yet, fractal geometry itself only emerged as a major branch ofmathematicsaftertheriseofcomputing,preciselybecausetheoverwhelm- ing amount of detail involved essentially requires a computer to b	"A

この引用は、批評家"
Foucault 2020_p12_i1	Foucault 2020.pdf	12	inline	9		A	But what about religious minorities in your Islamic government?	132 Michel Foucault / Political Spirituality For example, when we ask the question,	the response is on the one handtheclassic,banalresponse,whichweknowhowdangerousitis— that is, the response of the eighteenth century. They say, “Well, it’s the majority that, by formulating the law,	"A

この引用は、フォー"
Foucault 2020_p12_i2	Foucault 2020.pdf	12	inline	17		A	Well, it’s the majority that, by formulating the law, will define what status to give to minorities.	about religious minorities in your Islamic government?” the response is on the one handtheclassic,banalresponse,whichweknowhowdangerousitis— that is, the response of the eighteenth century. They say,	We know what that led to. On the other hand, thesesame peopleexplaintous thatcertainreligiousgroups,for ex- ample the Baháʼí,17 embrace a religion that is totally wrong and so depravedthattoleratingt	"A

この引用は、イスラ"
Frank et al 2024_p5_i1	Frank et al 2024.pdf	5	inline	10		A	The ‘situation’ is a central genre of the intimate public,	cialandaestheticexperience.LaurenBerlant,forex- ample,consistentlyusedthetermtoframetherelationsbetweenasetofcon- ditions as they are experienced and as they are represented. In The Female Complaint,	10 and inCruelOptimism(2011): Asituationisastateofthingsinwhichsomethingthatwillperhapsmat- terisunfoldingamidtheusualactivityoflife.Itisastateofanimated andanimatingsuspensionthatforcesitselfonconsci	A
Frank et al 2024_p13_i1	Frank et al 2024.pdf	13	inline	8		C	My Reign, or My Captivity, which You Please	mistake.Hisfailureillustratestheconceptofsituationaswehavedescribed itinthisessay:thatasituationisalwaysabstractandconcreteatthesametime. EveryGroundhogDayisthesame,andeachGroundhogDayisdifferent. 4.	: Robinson Crusoe’s Situation ThetensionbetweenthesepolesinformsRobinsonCrusoeinanespecially powerfulway.Ononehand,thequiteminimalsituationofRobinsonCrusoe, thatofbeingmaroonedonadesertedisland,isasim	C
Franta Silver 2024_p2_b0	Franta Silver 2024.pdf	2	block	56		0	Andrew Franta is professor of English at the University of Utah. He is the author of Systems Failure: The Uses of Disorder in English Literature ( 2019 ). Sean Silver is associate professor of English at Rutgers University. He is the author of The Mind is a Collection: Case Studies in Eighteenth-Century Thought ( 2015 ).	nSentimentAnalysis,”andNhanCachDang,MaríaN. Moreno-García,andFernandoDelaPrieta,“SentimentAnalysisBasedonDeepLearning:A ComparativeStudy,”Electronics9(Mar.2020):1–29,doi.org/10.48550/arXiv.2006.03541	sh at the University of Utah. He is the author of Systems Failure: The Uses of Disorder in English Literature (2019). Sean Silver is associate professor of English at Rutgers University. He is the aut	"A

この引用は学術書の"
Franta Silver 2024_p10_i1	Franta Silver 2024.pdf	10	inline	11		C	my soul shrinks back upon herself, and startles at de- struction	Critical Inquiry / Spring 2024 411 thy divinity which stirs within me—not, that in some sad and sicken- ing moments,	—mere pomp of words!—but that I feel some generous joys and generous cares beyond myself—all comes from thee, great—great SENSORIUM of the world!25 Sentimentalgenres,AnneWilliamsnotes,constructthemsel	"C

この引用は文学作品"
Franta Silver 2024_p10_i2	Franta Silver 2024.pdf	10	inline	10	(SJ, p. 96)	C	all the books with which materialists have pester’d the world	clearerinstanceofthistendency couldhardly beimagined.Itisbecause of his capacity tofeel that Yorick is “positive” that he has a soul—a conviction that withstands the arguments, he elsewhere avers, of	(SJ, p. 96). But the language he uses to put that thought on the page? Yorick would be interested to learn that it reconfirms the hunch of thematerialists.Thebarestuffoflanguage,its“pomp,”registersth	C
Franta Silver 2024_p12_i1	Franta Silver 2024.pdf	12	inline	12		A	center on matters of content and atmo- sphere—especially the prevalence of tears,	specificallytorelay thoseeffects. Thisaspectofthesentimentalnovelhasoftenbeensingledoutforderision, asamarkerofitsformallowness.In1973,LeoBraudyobservedthatmostdis- cussions of sentimental literature	and the longstanding status of tears as something like a conceptual metonym for the sentimental novel is evidentinthe“IndextoTears”HenryMorleyappendedtohis1886edition of The ManofFeeling(fig.2).36The	"A

この引用は、学術論"
