filename	sent_idx	sentence
Geoghegan 2025.pdf	16	"100 Bernard Dionysius Geoghegan / The Navigable Image traced ballistic transit in the navigational pull of a central sun.2 Gameplay ap peared on a cathode ray ""vector monitor,"" evoking the computerized radar screens then deployed around the US to defend against Soviet invaders (figs."
Geoghegan 2025.pdf	18	While this scenography evoked astronomical observation, the technical and genealogical details of its visuality comprised an ingenious mis use of nautical equipment (fig.
Geoghegan 2025.pdf	19	3).3 The background of pinpoint stars ani mated the 22 ½7 N and 22 ½7 S sector of the sky as described in the first global positioning system of the US, the American Ephemeris and Nautical Almanac, funded by Congress in t
Ginzburg 2019.pdf	0	Medals and Shells: On Morphology and History, Once Again Carlo Ginzburg For decades I have been ruminating on the relationship between mor- phologyandhistory.Recently,Irealizedtheinadequacyofmyapproachto thatissue.Istartedanewchainofreflections,whichIwouldliketoofferto ArnoldDavidsonasasignofgratitudeforhisfriendshipandgenerosity.
Ginzburg 2019.pdf	1	"But,firstofall,abriefintroductionisneededtoexplainhowmyobsession withmorphologybegan.Theeventthatinitiatedmytrajectoryasahistorian tookplacein1963attheStateArchiveofVenice(Ihavetoldthisstoryseveral times,eachtimefromadifferentangle).Iwaslookingforwitchcrafttrialsin thevastinquisitionarchivethatispreservedaiFrari,intheformerFrancis- canconventwheretheVenicearchiveisnowlocated.Unexpectedly,Icame acrossa1591recordofanswersgivenbyayoungcowherdnamedMenichino ofLatisanatoaninquisitorinterrogatinghim."""
Ginzburg 2019.pdf	2	The benandanti used fennel branches as weapons;the witches,sorghumsticks.
Ginzburg 2019.pdf	3	"""Fightinginspiritagainstwitchesis ThisisarevisedversionoftheprefacetotherecentItalianeditionofEcstasies:Decipheringthe Witches'Sabbath(Milan,2017).AversionofthisessaywasdeliveredasaDruckerLectureatthe DepartmentofNearEasternStudies,PrincetonUniversity,inSeptember2017.ManythankstoMa- rinaRustow,whoinvitedmetospeakonthatoccasion,toHenryMonacoforhislinguisticrevi- sion,andtoHankScotchforhishelpfulsuggestions."
Ginzburg 2019.pdf	4	"notmychoice,""Menichinoexplainedtothe(presumablystunned)inquisi- tor.Someyearsbefore,anotherbenandantenamedGiambattistaTamburino hadtoldhim:""Whenyouhavetocome,youwillcome.""Menichinoreplied: ""Youwillnotbe able to force me."" His friend insisted: ""You will have to come anyway."" ""And a year after these conversations,"" Menichino went on,""IdreamedthatIwasinJosaphat'sfield.""1 AssoonasIreadthosewordsIwasremindedoftheSiberianshamansand theirecstaticperfomances.Ihaveanalyzedelsewherehowthisanalogyhad cross"
Ginzburg 2019.pdf	5	Butthechallengeraisedbythebenandanti wasstillwithme,temptingme.
Ginzburg 2019.pdf	6	TenyearslaterIfoundmyselffullyimmersedinaprojectth
Gogineni Nichols 2021.pdf	0	Anthropocene/Anthroposcene: Integrating Temporal and Spatial Aspects of Human- Planetary Interaction toward Ethical Adaptation Bina Gogineni and Kyle Nichols Afewyearsago,weconvenedaneventhighlightingtheconnectionsamong globalclimate,globalhealth,andglobalculture.Oneofourcopanelistswas the renowned climatologist Ben Santer who led the group of scientists in the1995IntergovernmentalPanelonClimateChange(IPCC)reportthatfirst officially acknowledged anthropogenic climate change.
Gogineni Nichols 2021.pdf	1	"In his presentation, Santertoldthestoryofthetwelvewordsthatchangedhistory:""Thebalance of evidence suggestsa discernablehumaninfluence on global climate.""1 He describedthefine-grainedcalibrationsthatledtothechoiceofthatpartic- ularlanguagefortheIPCC'shistoricreport;hedescribed,inequalmeasure, themassivepoliticalfalloutfromthethreemodestwords,discernablehuman WeoweadeepdebtofgratitudetoAkeelBilgramiandNikolasKompridis,bothofwhom gaveuscontinualencouragement,presentationopportunities,andincisivecri"
Gogineni Nichols 2021.pdf	3	BenSanter,remarksmadein2018atSaratogaSprings,NY,aboutthewritingofchapter8 oftheIPCCSecondAssessmentReport1995.
Gogineni Nichols 2021.pdf	4	350 Bina Gogineni and Kyle Nichols / Anthropocene/Anthroposcene influence.Hethenpresentedtheaudiencewithvariousgraphsexplainingthe datathathadestablishedincontrovertiblythefactofanthropogenicclimate change.
Gogineni Nichols 2021.pdf	5	While all of this was compelling, it was his closing salvo that was most arresting.
Gogineni Nichols 2021.pdf	6	Showing an image of himself spelunking in a beautiful ice cave in the Juneau Ice Field where he does research, he stirringly revealed thathismotivationforhisscienceishisprofound—nearlyRomantic—ap- preciationofnature'sbeautyandhisdesireforittoremainintactforfuture generations.Whilethisrationaleiscommonlyvoicedbyclimateactivists,it israretohearscientistsunabashedlyprofesstheethicalimperativesdriving theirscience.Andyet,isitnotnearlytautologicaltosaythatclimatescien- tists would have chosen their c
Gogineni Nichols 2021.pdf	7	Ethicalconvictionsabouttheenvironmentobviouslyinformtheworkof notjustclimatescientistsbutalsoawholerangeofothergeosc
Gooding-Williams 2021.pdf	0	Revisiting the Ferguson Report: Antiblack Concepts and the Practice of Policing Robert Gooding-Williams 19 June 2020 NowisasuitablemomenttorevisittheUSDepartmentofJustice'sFer- guson Report.1 What the report suggests, I propose, is that explicitly dis- paragingandstigmatizingantiblackracialstereotypesshapedtheordinary, business-as-usual,communicationsoftheFPD,andthatwemayerrintak- ingthese stereotypes simply,or primarily,asevidence ofbiasorofthein- tenttodiscriminate—thatis,asevidenceofpsycholog
Gooding-Williams 2021.pdf	1	To be sure, I do not deny the power of such an approach.
Gooding-Williams 2021.pdf	2	"Here, however, I take a different tack and suggest that we take FPD employees' taken-for-granted and quotidian email communications ofpejorativestereotypesasevidenceoftheworkingsofapracticeofpolicing inwhichpoliceofficersparticipated—asevidence,thatis,ofwhattheDOJ reportdescribesasapolicing""culture."" In recent work, law professors Bryan Stevenson and Paul Butler have consideredracistpolicinginasimilarperspective.AccordingtoStevenson, ""PeopleofcolorintheUnitedStates...areburdenedwithapresumption "
Gooding-Williams 2021.pdf	6	"This presumption of guilt and the racial narrative that created it have significantly shaped every institution in American society, especially our criminal justice system.""2 In a similar 1."
Gooding-Williams 2021.pdf	7	SeeUnitedStatesDepartmentofJusticeCivilRightsDivision,InvestigationoftheFergu- sonPoliceDepartment,4Mar.2015,www.justice.gov/sites/default/files/opa/press-releases/attach ments/2015/03/04/ferguson_police_department_report.pdf 2.
Gooding-Williams 2021.pdf	8	"BryanStevenson,""ThePresumptionofGuilt:TheLegacyofAmerica'sHistoryofRacial Injustice,""inPolicingtheBlackMan:Arrest,Prosecution,andImprisonment,ed.AngelaJ.Davis (NewYork,2017),pp.4–5."
Gooding-Williams 2021.pdf	9	"vein, Butler has argued that ""what happens in places like Ferguson, Mis- souri,andBaltimore,Maryland—wherethepoliceroutinelyharassanddis- criminate against African Americans—is not a flaw in the criminal justice system.FergusonandBaltimoreareexamplesofhowthesystemissupposed towork.Theproblemisnotbad-applecops.Theproblemispoliceworkit- self."
Gooding-Williams 2021.pdf	10	"American cops are the enforcers of a criminal justice regime that tar- getsblackmenandsetsthemuptofail.""3WhileStevensonandButlerpresent historicalandsociologicalevidencefortheirclaims,myrelatedbutdifferent aimisconceptuallytoilluminatethepictureofpolicingandcriminaljustice thattheyoutlineanddefend.Moretothepoint,itistousetheFergusonRe- port to construct a partial model of American practices of policing black AmericansthatcapturesStevenson'sandButler'ssuggestionthat,typically, theperpetuationofan"
Goodrich 2021.pdf	0	Retinal Justice: Rats, Maps, and Masks Peter Goodrich AjudgespringsoutofhiscaronthewaytocourtindowntownChicago andtakesphotographsofaninflatablerat.Awhilelaterheinsertsthesepho- tographs into a decision involving another insufflated rodent.
Goodrich 2021.pdf	1	"The case is aboutrats.""Giant,inflatablerats,whichunionsusetodemonstratetheirun- happinesswithemployers....Catstoo—inflatablefatcats,wearingbusiness suitsandpinkierings,stranglingworkers.""1JudgeEasterbrook,forthema- jority,feelingperhapsthatverbaldescriptionisinadequatetotheenormity of the spectacle, or that such things should not be left to the imagination, thenreproducedpassportsizedphotographsoftheratandthecatinthejudg- ment.Thedoctrinalissuewaswhethertheinflatables,stakedtotheground, were ""st"
Goodrich 2021.pdf	3	Little is otherwise said about the feline and rodent in the majority judgment,althoughitis ofcourselegallynotable thatthe decisioncontains precedentialpicturesofaratandacat,presumablyasindicatorsofstructural status,aslendingvisibilityandprovidingarealityeffectforthecontestedsym- bolsofprotest.
Goodrich 2021.pdf	4	"Thedissentingjudge—atop-tenpublicintellectualintheUS,according toasurveythatheconductedhimself—goesfurther.2JudgePosnerfocuses solelyontheratandisoftheviewthatforbiddingtheinflatablecommen- sal creature is only lawful if it causes harm, ""the prospect or possibility of which ."
Goodrich 2021.pdf	7	"justified the town in forbidding"" it being placed near the road EspecialthankstotheeverperspicuousChiaraBotticiwhoistheauthoroftheduetand coineroftheconjunctionRetinalJustice.Unlessotherwisenoted,alltranslationsaremyown."
Goodrich 2021.pdf	9	ConstructionandGeneralLaborers'LocalUnionNo.330v.TownofGrandChute,834F.
Goodrich 2021.pdf	10	3d745(2016);hereafterabbreviatedC.
Goodrich 2021.pdf	12	SeeRichardA.Posner,PublicIntellectuals:AStudyinDecline(Cambridge,Mass.,2003), pp.209–14.Rankingisbasedonscholarlycitation.
Goodrich 2021.pdf	13	"242 Peter Goodrich / Retinal Justice (C,p.752).Thejudgethenregalesthepatientreaderwiththestorythathe sometimesdrivesdowntownfromthesouthsideofChicagoalongMartin LutherKingDriveandthathehadseenarat,ontheeastsideofthestreet duringthecourseofadifferentdispute.Hecontinues:""EverytimeIdrove pasttheratIglancedatit,asitwastheonlynoteworthysightonmyroute."
Goodrich 2021.pdf	14	"Thisglancenevercausedmetoswerve,crash,crouchinmyseat,avertmy eyes,hitapedestrian,orcausemayhem.""Thiswasso,eventhough""thisrat, likeitsGrandChutecousin,wasclosetoamajorstreet.""""Itookaclose-up photooftherat,andanotherphotoofitfromacrossthestreet""(C,pp.755– 76)."
Goodrich 2021.pdf	15	Here, he concludes the anecdote, are the two photos (figs.
Goodrich 2021.pdf	17	"Posnerchoosestoshowhisownphotographsofadifferentratinadis- tinct location so as to argue, presumably by analogy—the commensal is commensurate—thatthisratisnotathreattovehicularorpedestriansafety becauseitneverperturbedhim.Hegoesontoadmitthathispersonalpho- tographsmay""scandalizesomereaders,whothinkitimproperforajudgeto stray outside the official trial record"" (C, p."
Goodrich 2021.pdf	19	While it may be hard to thinkthati
Graham 2025.pdf	0	"' Rehabilitory Modernism: László Moholy-Nagy s Occupational Therapy at the School of Design in Chicago James Graham Nearly fifty years after László Moholy-Nagy's death in 1946, Hattula Moholy-Nagywroteabriefremembranceofherfather,alreadymiddle-aged inherearliestmemories.Shedescribestheartist,designer,andBauhausped- agogueasacharismaticandstrikingfigure,""portly,alwayswell-groomedand neatlydressed.Hehadafullheadofdarkhairwitharemarkablewhitestreak down the center and a wide smile that showed many "
Graham 2025.pdf	1	"""His left thumb was permanently bent and thickened from a woundhehadreceivedasanartilleryofficerinWorldWarI,""hisdaughter recalls.""Afterthathappened,hislefthandneverappearsinphotographs.""1 AnofficerintheAustro-HungarianArmybeforeturningtwenty,Moholy- Nagysuspendedhislawstudiesandlearnedinsteadthetechniquesofmil- itarymapmaking.Confrontedwiththebrutalityofmechanizedwarfareand trench life, he turned to art during his rehabilitation, clean-lined combat cartography giving way to a reckoning with the "
Graham 2025.pdf	3	"HattulaMoholy-Nagy,""ChicagoMemories,""20Mar.1995,folder9,BauhausArchiv,Berlin, Germany."
Graham 2025.pdf	5	LászlóMoholy-Nagy,BarbedWireLandscape(1918).Moholy-NagyFoundation, moholy-nagy.org/art-database-detail/91 recordedinthem.2Hewasshotinthehandin1916andspenttheremainder ofhisservice infieldhospitals inItaly.Moholy-Nagy wastreated for what wasthenknownasneurastheniaorshellshock,anafflictionsopoorlyun- derstood that the cures were often worse than the malady, as well as the woundsthatimpairedhisleftthumb(fig.1).
Graham 2025.pdf	6	"""Is it right to become a painter in times of social revolution?"" Moholy- NagyaskedinanotebookentryfromMay1919,notlongafterhisreturnto Budapest."
Graham 2025.pdf	7	His answer was in the affirmative.
Graham 2025.pdf	8	"""I have seen what is needed beyondfood.Ihavefinallylearnedtograspwhatisbiologicalhappinessin itscompletemeaning,""hecontinued.""Icangivelifeasapainter.""3Thiswas in one sense Moholy-Nagy's take on the familiar modernist notion of art 2."
Graham 2025.pdf	9	"SibylMoholy-Nagy,""MemoirstoLaszloMoholy-Nagy,""1966,folder9,BauhausArchiv."
Graham 2025.pdf	11	QuotedinSibylMoholy-Nagy,Moholy-Nagy:ExperimentinTotality(Cambridge,Mass., 1969),p.12.
Graham 2025.pdf	12	James Graham is an assistant professor at the California College of the Arts.
Graham 2025.pdf	13	"Hisbookmanuscript,""PsychotechnicalModernism:Design,Vocation,andOccu- pationalTherapy,1914–1945,""chartsthelinksbetweenmoderndesignpedagogy andemergingappliedsciencesaroundpostwarrehabilitation."
Greeson 2025.pdf	0	Thomas Hobbes, the Virginia Company, and the Invention of Corporate Sovereignty Jennifer Rae Greeson It must be extreme hard to find out the opinions and meanings of those men that are gone from us long ago, and have left us no other signification thereof than their books; which cannot possibly be understood without history enough to discover ..
Greeson 2025.pdf	2	the diversity of contexture, and of the company wherewith they went.
Greeson 2025.pdf	3	—Hobbes, The Elements of Law: Natural and Politic (1640)1 The great mid-twentieth-century critiques of Enlightenment, generated in response to Nazism, identified early English founders of empiricism and ma terialism as the originators of the epistemological break that had ended in to talitarianism.
Greeson 2025.pdf	4	Seventeenth-century English thinkers had jettisoned classical moral tradition; elevated operation over contemplation; instrumentalized ev erything; and identified an ever-accumulating profit as the sole goal for hu man endeavor.
Greeson 2025.pdf	5	"For Theodor Adorno and Max Horkheimer, Francis Bacon's 1620 maxim, ""knowledge and power .."
Greeson 2025.pdf	6	".are really come to the same thing,"" crystallized the concept of Enlightenment.2 For Hannah Arendt, Thomas Hobbes's 1651 pronouncement that ""Reason ."
Greeson 2025.pdf	8	".is nothing but Reckoning (that is, Adding and Substracting)"" emblematized the deep origin of totalitar ianism.3 But why should such a rupture, baking in the dark side of Enlight enment from its very outset, have occurred at that time, in that place, with I'd like to thank Lawrie Balfour, Anna Brickhouse, Paul Kelleher, Jerome J."
